enrolled_idschool,resolved_ethnicity,AALPI Score,freelunch_prob,reducedlunch_prob,median_hh_income
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,Two or More Races,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
479,White,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Black or African American,1.0,0.0,0.0,120000.0
848,Black or African American,1.0,0.0,0.0,120000.0
848,Black or African American,1.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Chinese,0.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Hispanic/Latino,1.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,Two or More Races,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
848,White,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Black or African American,1.0,0.0,0.0,120000.0
691,Black or African American,1.0,0.0,0.0,120000.0
691,Black or African American,1.0,0.0,0.0,120000.0
691,Black or African American,1.0,0.0,0.0,120000.0
691,Black or African American,1.0,0.0,0.0,120000.0
691,Black or African American,1.0,0.0,0.0,120000.0
691,Black or African American,1.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Two or More Races,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
691,Chinese,0.0,0.0,0.0,120000.0
