Block,BlockGroup,Tract,zipcode,aa_school_id,block_type,pop_total,pop_under18,intptlat,intptlon,aland_m2
60750165004004,60750165004,6075016500,94117.0,735,land - populated,271,17,37.7725415,-122.4533612,15280.0
60759803001002,60759803001,6075980300,94117.0,589,land - zero population,0,0,37.7719981,-122.4532575,1992.0
60759803001048,60759803001,6075980300,94117.0,589,land - zero population,0,0,37.771275,-122.4536413,1804.0
60759803001003,60759803001,6075980300,94117.0,589,land - zero population,0,0,37.7717745,-122.45378,1865.0
60750166003001,60750166003,6075016600,94117.0,589,land - populated,223,13,37.770662,-122.4529789,15237.0
60750166003002,60750166003,6075016600,94117.0,589,land - populated,159,9,37.7697388,-122.4527959,15651.0
60759803001067,60759803001,6075980300,94117.0,589,land - zero population,0,0,37.7711964,-122.4531148,1934.0
60750166002005,60750166002,6075016600,94117.0,589,land - populated,184,13,37.7691273,-122.4500827,9983.0
60750166003004,60750166003,6075016600,94117.0,589,land - populated,159,9,37.7689861,-122.4511936,10810.0
60750171023002,60750171023,6075017102,94117.0,589,land - populated,130,19,37.7680556,-122.4510051,10734.0
60750171023005,60750171023,6075017102,94117.0,589,land - populated,153,16,37.7671264,-122.4508151,10743.0
60750171021002,60750171021,6075017102,94117.0,589,land - populated,196,12,37.7652411,-122.4505861,13530.0
60750171023006,60750171023,6075017102,94117.0,589,land - populated,370,48,37.7660887,-122.4514528,26243.0
60750166003005,60750166003,6075016600,94117.0,589,land - populated,74,3,37.7688054,-122.4526066,15652.0
60750171023003,60750171023,6075017102,94117.0,589,land - populated,196,23,37.7678756,-122.4524191,15569.0
60750171023004,60750171023,6075017102,94117.0,589,land - populated,186,20,37.766947,-122.4522314,15674.0
60750301011000,60750301011,6075030101,94117.0,589,land - populated,275,9,37.7658037,-122.4536756,15382.0
60750170002004,60750170002,6075017000,94114.0,718,land - populated,323,29,37.7648857,-122.4389333,107912.0
60750205001003,60750205001,6075020500,94114.0,718,land - populated,74,2,37.7620754,-122.43788,5180.0
60750205001011,60750205001,6075020500,94114.0,718,land - zero population,0,0,37.7618013,-122.4378284,686.0
60750205001007,60750205001,6075020500,94114.0,505,land - populated,123,12,37.7612481,-122.4377672,11029.0
60750205001005,60750205001,6075020500,94114.0,718,land - populated,16,0,37.7615822,-122.4388965,766.0
60750205001004,60750205001,6075020500,94114.0,718,land - populated,62,2,37.761934,-122.4389525,6759.0
60750205001006,60750205001,6075020500,94114.0,505,land - populated,157,5,37.7611062,-122.4388225,9350.0
60750170003004,60750170003,6075017000,94114.0,718,land - populated,75,5,37.7631004,-122.4410553,11025.0
60750170002005,60750170002,6075017000,94114.0,718,land - populated,166,6,37.7640379,-122.4412208,21828.0
60750170002010,60750170002,6075017000,94114.0,718,land - populated,70,9,37.7628769,-122.4398991,8884.0
60750204013001,60750204013,6075020401,94114.0,718,land - zero population,0,0,37.7620786,-122.4399178,1290.0
60750204013000,60750204013,6075020401,94114.0,718,land - populated,48,1,37.7616758,-122.4397693,4544.0
60750204013006,60750204013,6075020401,94114.0,718,land - zero population,0,0,37.7610864,-122.440396,1490.0
60750204013005,60750204013,6075020401,94114.0,718,land - populated,55,5,37.7614551,-122.4405469,5859.0
60750170003005,60750170003,6075017000,94114.0,718,land - populated,174,10,37.7623871,-122.4417013,17707.0
60750204013002,60750204013,6075020401,94114.0,718,land - populated,98,1,37.7619067,-122.4414743,10576.0
60750205002002,60750205002,6075020500,94114.0,505,land - populated,276,13,37.7599252,-122.4376517,16896.0
60750204013007,60750204013,6075020401,94114.0,505,land - populated,36,0,37.7609201,-122.439678,4071.0
60750205002003,60750205002,6075020500,94114.0,505,land - populated,168,23,37.759862,-122.438722,16782.0
60750205003001,60750205003,6075020500,94114.0,505,land - populated,141,24,37.7582533,-122.4385676,16823.0
60750204022002,60750204022,6075020402,94114.0,505,land - populated,87,4,37.7574757,-122.4394935,6886.0
60750204013008,60750204013,6075020401,94114.0,505,land - populated,7,0,37.760752,-122.4403618,2749.0
60750204013013,60750204013,6075020401,94114.0,505,land - populated,207,17,37.7601469,-122.4404129,18026.0
60750204013016,60750204013,6075020401,94114.0,505,land - populated,88,9,37.759438,-122.4399551,10111.0
60750204013017,60750204013,6075020401,94114.0,505,land - populated,29,6,37.759198,-122.4405578,3139.0
60750204013009,60750204013,6075020401,94114.0,505,land - populated,17,2,37.7608816,-122.4407283,1681.0
60750204013015,60750204013,6075020401,94114.0,505,land - populated,52,4,37.7593175,-122.441642,8015.0
60750204022000,60750204022,6075020402,94114.0,505,land - populated,106,6,37.7585318,-122.4397688,13131.0
60750204022001,60750204022,6075020402,94114.0,505,land - populated,361,23,37.7576501,-122.4406993,44861.0
60750170002002,60750170002,6075017000,94114.0,718,land - populated,130,15,37.7641358,-122.4425976,17163.0
60750170002001,60750170002,6075017000,94114.0,718,land - populated,8,0,37.7651161,-122.4429367,3198.0
60750170003000,60750170003,6075017000,94114.0,718,land - populated,87,13,37.7644342,-122.4436042,13346.0
60750170002003,60750170002,6075017000,94114.0,718,land - populated,1,0,37.763501,-122.4432008,752.0
60750204013004,60750204013,6075020401,94114.0,718,land - populated,202,25,37.76134,-122.4424766,16297.0
60750170003003,60750170003,6075017000,94114.0,718,land - populated,127,7,37.7629413,-122.4429831,15294.0
60750171012001,60750171012,6075017101,94117.0,718,land - populated,135,27,37.7646553,-122.4451488,16974.0
60750171012003,60750171012,6075017101,94117.0,718,land - populated,1,0,37.7632963,-122.4455373,1506.0
60750170003002,60750170003,6075017000,94117.0,718,land - zero population,0,0,37.7629033,-122.4442193,612.0
60750170003006,60750170003,6075017000,94117.0,718,land - populated,95,9,37.7622604,-122.4441085,10915.0
60750170003001,60750170003,6075017000,94117.0,718,land - populated,174,11,37.7629216,-122.4447316,20490.0
60750204013003,60750204013,6075020401,94117.0,718,land - populated,86,5,37.7615615,-122.4438817,10024.0
60750170003007,60750170003,6075017000,94117.0,718,land - zero population,0,0,37.7622083,-122.4450364,443.0
60750204013010,60750204013,6075020401,94114.0,505,land - populated,170,3,37.7607149,-122.4420818,11886.0
60750204013011,60750204013,6075020401,94114.0,505,land - zero population,0,0,37.7610423,-122.4419344,2336.0
60750204013014,60750204013,6075020401,94114.0,505,land - populated,131,10,37.76004,-122.4423739,13639.0
60750204011008,60750204011,6075020401,94114.0,505,land - populated,50,8,37.7592401,-122.4426207,5173.0
60750204013012,60750204013,6075020401,94114.0,718,land - zero population,0,0,37.7608166,-122.4433525,1694.0
60750204011007,60750204011,6075020401,94114.0,505,land - populated,23,4,37.7591763,-122.4433009,3378.0
60750204022003,60750204022,6075020402,94114.0,505,land - populated,26,3,37.7575635,-122.4419629,9125.0
60750204011013,60750204011,6075020401,94114.0,505,land - populated,12,0,37.7573549,-122.4425979,3038.0
60750204011014,60750204011,6075020401,94114.0,505,land - zero population,0,0,37.7572133,-122.442733,1528.0
60750204011009,60750204011,6075020401,94114.0,505,land - populated,61,8,37.758607,-122.4428202,8245.0
60750204011011,60750204011,6075020401,94114.0,505,land - populated,72,8,37.758101,-122.4430774,8529.0
60750204011012,60750204011,6075020401,94114.0,478,land - zero population,0,0,37.7580049,-122.4434898,654.0
60750204011005,60750204011,6075020401,94114.0,718,land - zero population,0,0,37.7600843,-122.4439614,1685.0
60750204011006,60750204011,6075020401,94114.0,505,land - populated,85,4,37.7596676,-122.4438195,10672.0
60750204011004,60750204011,6075020401,94114.0,505,land - populated,52,4,37.7590432,-122.4444034,4864.0
60750204011000,60750204011,6075020401,94114.0,478,land - populated,221,10,37.7603345,-122.445325,28441.0
60750204011002,60750204011,6075020401,94114.0,718,land - populated,183,5,37.7595962,-122.444928,22085.0
60750204011010,60750204011,6075020401,94114.0,505,land - populated,29,2,37.7587116,-122.4438819,3007.0
60750204011015,60750204011,6075020401,94114.0,478,land - zero population,0,0,37.7582814,-122.4442132,509.0
60750204011003,60750204011,6075020401,94114.0,478,land - zero population,0,0,37.7592062,-122.4448965,3851.0
60750204012000,60750204012,6075020401,94114.0,478,land - populated,95,4,37.7576845,-122.4438196,11560.0
60750204012009,60750204012,6075020401,94114.0,478,land - populated,32,2,37.7572521,-122.4442833,6512.0
60750204012001,60750204012,6075020401,94114.0,478,land - populated,87,3,37.7581675,-122.4452577,7642.0
60750204012002,60750204012,6075020401,94114.0,478,land - populated,121,14,37.7579401,-122.445808,13183.0
60750205003002,60750205003,6075020500,94114.0,505,land - populated,184,26,37.7564716,-122.4383965,20581.0
60750204022007,60750204022,6075020402,94114.0,505,land - populated,80,7,37.7558524,-122.4395429,12845.0
60750212003000,60750212003,6075021200,94114.0,505,land - populated,110,13,37.7548741,-122.4382704,13619.0
60750212003004,60750212003,6075021200,94114.0,420,land - populated,84,23,37.7534624,-122.4381376,17816.0
60750212003001,60750212003,6075021200,94114.0,505,land - populated,100,12,37.7547689,-122.4393673,12063.0
60750204022006,60750204022,6075020402,94131.0,505,land - zero population,0,0,37.7553362,-122.4403909,1816.0
60750204022005,60750204022,6075020402,94131.0,505,land - populated,257,21,37.7549295,-122.4411383,24904.0
60750212003002,60750212003,6075021200,94131.0,505,land - populated,56,11,37.7545811,-122.4403538,8808.0
60750212003003,60750212003,6075021200,94114.0,420,land - populated,133,17,37.7537671,-122.4398174,16837.0
60750212003005,60750212003,6075021200,94114.0,420,land - populated,139,25,37.7529663,-122.43974,17019.0
60750212003007,60750212003,6075021200,94114.0,420,land - populated,66,6,37.7535969,-122.4412693,5368.0
60750212002002,60750212002,6075021200,94114.0,420,land - populated,139,20,37.7521633,-122.4396618,16895.0
60750212002006,60750212002,6075021200,94114.0,420,land - populated,112,32,37.7513632,-122.4395823,16864.0
60750213002000,60750213002,6075021300,94114.0,420,land - populated,152,29,37.7501958,-122.438933,16823.0
60750212003006,60750212003,6075021200,94114.0,420,land - populated,99,11,37.7528206,-122.4415598,11718.0
60750212002003,60750212002,6075021200,94114.0,420,land - populated,129,15,37.7520325,-122.4416277,13982.0
60750213002001,60750213002,6075021300,94114.0,420,land - populated,138,25,37.7501327,-122.4400032,16821.0
60750213002007,60750213002,6075021300,94114.0,420,land - populated,214,27,37.7489889,-122.4398478,21885.0
60750213002002,60750213002,6075021300,94114.0,420,land - populated,112,10,37.7500665,-122.4410751,16958.0
60750204022011,60750204022,6075020402,94114.0,478,land - populated,163,7,37.7561206,-122.4423131,10392.0
60750204022010,60750204022,6075020402,94131.0,478,land - populated,92,5,37.7554975,-122.4419099,13438.0
60750204012007,60750204012,6075020401,94114.0,478,land - populated,136,2,37.7567374,-122.4429471,8134.0
60750204022012,60750204022,6075020402,94114.0,478,land - populated,12,0,37.756209,-122.4431728,503.0
60750204012008,60750204012,6075020401,94114.0,478,land - populated,31,0,37.7566661,-122.4435777,1909.0
60750204022013,60750204022,6075020402,94131.0,478,land - populated,144,10,37.7552344,-122.4434582,32797.0
60750204022004,60750204022,6075020402,94114.0,420,land - populated,47,7,37.7563453,-122.441119,11947.0
60750204022009,60750204022,6075020402,94131.0,478,land - populated,78,3,37.7542713,-122.4423994,5412.0
60750204022018,60750204022,6075020402,94114.0,420,land - populated,20,0,37.753051,-122.4423583,4737.0
60750204022008,60750204022,6075020402,94131.0,478,land - populated,90,2,37.7533056,-122.4430337,8292.0
60750204022014,60750204022,6075020402,94114.0,478,land - populated,3,0,37.7568798,-122.444554,4127.0
60750204012006,60750204012,6075020401,94114.0,478,land - populated,25,0,37.7566426,-122.4446556,827.0
60750204021008,60750204021,6075020402,94131.0,478,land - populated,165,2,37.7539546,-122.4446337,17931.0
60750204022016,60750204022,6075020402,94131.0,478,land - populated,165,8,37.7535254,-122.4438271,12492.0
60750212002009,60750212002,6075021200,94114.0,420,land - populated,140,15,37.7512329,-122.441729,16825.0
60750204022017,60750204022,6075020402,94131.0,478,land - zero population,0,0,37.7527804,-122.4427909,540.0
60750212002004,60750212002,6075021200,94131.0,420,land - zero population,0,0,37.7516063,-122.4427661,3755.0
60750212002005,60750212002,6075021200,94131.0,478,land - zero population,0,0,37.7515647,-122.4429793,2309.0
60750204022015,60750204022,6075020402,94131.0,478,land - populated,83,2,37.7515402,-122.4434268,17782.0
60750213002003,60750213002,6075021300,94114.0,420,land - populated,135,13,37.7500058,-122.442137,16578.0
60750213002011,60750213002,6075021300,94114.0,420,land - populated,61,6,37.7487966,-122.4420814,8075.0
60750213002005,60750213002,6075021300,94114.0,420,land - zero population,0,0,37.750448,-122.4432589,960.0
60750204021010,60750204021,6075020402,94131.0,478,land - populated,165,10,37.7523879,-122.4441605,11292.0
60750204021011,60750204021,6075020402,94131.0,478,land - populated,145,15,37.7508823,-122.4442472,13050.0
60750204021009,60750204021,6075020402,94131.0,478,land - populated,121,4,37.7518017,-122.4448505,10601.0
60750204021007,60750204021,6075020402,94131.0,478,land - populated,131,4,37.7515933,-122.4454818,10413.0
60750204021012,60750204021,6075020402,94131.0,478,land - populated,163,10,37.7502176,-122.4448671,12312.0
60750171012005,60750171012,6075017101,94117.0,589,land - populated,265,36,37.7633834,-122.4476321,31205.0
60750171012004,60750171012,6075017101,94117.0,718,land - populated,43,4,37.7628598,-122.4458742,2431.0
60750171012002,60750171012,6075017101,94117.0,718,land - populated,345,43,37.7635865,-122.4450573,30734.0
60750204011001,60750204011,6075020401,94114.0,718,land - populated,138,7,37.7611756,-122.445958,14478.0
60750301023000,60750301023,6075030102,94117.0,589,land - populated,85,14,37.7613497,-122.4471267,8929.0
60750171022000,60750171022,6075017102,94117.0,589,land - populated,111,24,37.7636977,-122.4488538,11002.0
60750171021006,60750171021,6075017102,94117.0,589,land - populated,153,15,37.7645314,-122.4490212,11178.0
60750171012006,60750171012,6075017101,94117.0,589,land - populated,100,16,37.7629427,-122.448703,9041.0
60750171012007,60750171012,6075017101,94117.0,589,land - populated,120,18,37.7621451,-122.4485322,12120.0
60750301023001,60750301023,6075030102,94117.0,589,land - populated,95,19,37.7612897,-122.4483717,10519.0
60750171022005,60750171022,6075017102,94117.0,589,land - populated,133,33,37.7620187,-122.4499201,11933.0
60750301023002,60750301023,6075030102,94117.0,589,land - populated,106,14,37.7612055,-122.4497696,11530.0
60750301023006,60750301023,6075030102,94114.0,478,land - populated,62,6,37.7596734,-122.4466561,10716.0
60750301023005,60750301023,6075030102,94117.0,589,land - populated,91,20,37.7603359,-122.4478142,24265.0
60750301023007,60750301023,6075030102,94114.0,478,land - populated,6,0,37.7594622,-122.4470686,3649.0
60750204012004,60750204012,6075020401,94114.0,478,land - populated,130,12,37.757061,-122.4463199,23117.0
60750204012003,60750204012,6075020401,94114.0,478,land - populated,29,0,37.7578942,-122.4465312,4769.0
60750301023011,60750301023,6075030102,94114.0,478,land - populated,29,6,37.7586757,-122.4472127,3967.0
60750301023010,60750301023,6075030102,94114.0,478,land - populated,26,2,37.7585885,-122.4476015,6154.0
60750204012005,60750204012,6075020401,94114.0,478,land - populated,8,2,37.7576127,-122.4473144,1996.0
60750301023008,60750301023,6075030102,94114.0,478,land - populated,19,6,37.7593925,-122.4480253,5831.0
60750301023004,60750301023,6075030102,94117.0,589,land - populated,98,11,37.7602629,-122.4494996,15496.0
60750301023012,60750301023,6075030102,94114.0,478,land - populated,23,0,37.7583409,-122.4480472,7901.0
60750301023013,60750301023,6075030102,94114.0,478,land - zero population,0,0,37.7577003,-122.447955,283.0
60750305001009,60750305001,6075030500,94114.0,478,land - populated,18,4,37.7578008,-122.4491138,10351.0
60750171021005,60750171021,6075017102,94117.0,589,land - populated,138,17,37.7643545,-122.4504063,12143.0
60750171022001,60750171022,6075017102,94117.0,589,land - populated,68,12,37.7635215,-122.4502373,11960.0
60750171021004,60750171021,6075017102,94117.0,589,land - populated,148,10,37.7641756,-122.4518061,11430.0
60750171022002,60750171022,6075017102,94117.0,589,land - populated,123,18,37.7633427,-122.4516371,11265.0
60750171022004,60750171022,6075017102,94117.0,589,land - populated,101,17,37.7627695,-122.4500838,9790.0
60750171022003,60750171022,6075017102,94117.0,589,land - zero population,0,0,37.7625919,-122.4514855,9207.0
60750171022006,60750171022,6075017102,94117.0,589,land - populated,108,21,37.7618884,-122.4513287,10028.0
60750171021003,60750171021,6075017102,94117.0,589,land - populated,130,12,37.7650624,-122.4519857,12702.0
60750301011004,60750301011,6075030101,94117.0,589,land - populated,254,20,37.7648742,-122.4534852,15324.0
60750301021002,60750301021,6075030102,94117.0,589,land - populated,199,32,37.7632117,-122.4536865,17178.0
60750301023009,60750301023,6075030102,94117.0,478,land - populated,73,18,37.759197,-122.4500971,20599.0
60750301023003,60750301023,6075030102,94117.0,589,land - populated,199,29,37.7604554,-122.4509744,29691.0
60750305001000,60750305001,6075030500,94114.0,478,land - populated,82,9,37.7584664,-122.4499817,23450.0
60750305001001,60750305001,6075030500,94131.0,478,land - populated,73,9,37.7574879,-122.451856,42169.0
60750301021010,60750301021,6075030102,94117.0,478,land - populated,35,7,37.7588868,-122.4520996,12740.0
60750301021011,60750301021,6075030102,94131.0,478,land - populated,36,0,37.7587055,-122.4531106,8560.0
60750204021005,60750204021,6075020402,94131.0,478,land - zero population,0,0,37.7548213,-122.4463322,5318.0
60750204021015,60750204021,6075020402,94131.0,478,land - zero population,0,0,37.7545908,-122.4466729,2359.0
60750204021001,60750204021,6075020402,94131.0,478,land - zero population,0,0,37.7546012,-122.44709,3007.0
60750305001008,60750305001,6075030500,94131.0,478,land - zero population,0,0,37.7533423,-122.4474248,12335.0
60750305001007,60750305001,6075030500,94131.0,478,land - populated,62,8,37.7552173,-122.4499173,10599.0
60750305001005,60750305001,6075030500,94131.0,478,land - populated,198,23,37.7533973,-122.4485546,143287.0
60750305001010,60750305001,6075030500,94131.0,478,land - populated,83,15,37.754407,-122.4497681,16218.0
60750204021002,60750204021,6075020402,94131.0,478,land - populated,61,3,37.7521919,-122.4462034,5382.0
60750204021000,60750204021,6075020402,94131.0,478,land - populated,410,24,37.7515252,-122.4469221,177024.0
60750305001006,60750305001,6075030500,94131.0,478,land - zero population,0,0,37.7515398,-122.4478397,16696.0
60750204021004,60750204021,6075020402,94131.0,478,land - populated,230,12,37.7504843,-122.4458732,17622.0
60750305002000,60750305002,6075030500,94131.0,478,land - populated,56,7,37.7526544,-122.4496022,14204.0
60750305002002,60750305002,6075030500,94131.0,478,land - populated,69,15,37.7534924,-122.4515262,11379.0
60750305001002,60750305001,6075030500,94131.0,478,land - populated,127,19,37.7552306,-122.4521889,93587.0
60750305002001,60750305002,6075030500,94131.0,478,land - populated,123,24,37.7521626,-122.4502214,23642.0
60750305002003,60750305002,6075030500,94131.0,478,land - populated,70,10,37.7523832,-122.4517871,16772.0
60750305002007,60750305002,6075030500,94131.0,478,land - populated,69,17,37.75083,-122.4518491,13907.0
60750305002005,60750305002,6075030500,94131.0,478,land - populated,99,13,37.7505516,-122.4507751,22877.0
60750305002004,60750305002,6075030500,94131.0,478,land - populated,108,23,37.7504736,-122.4514202,21797.0
60750305003002,60750305003,6075030500,94131.0,478,land - populated,112,17,37.7501241,-122.4536246,22102.0
60750601001054,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8035093,-122.4549412,3854.0
60750601001084,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8022888,-122.4558784,1719.0
60750601001085,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8030179,-122.4561239,2180.0
60750601001083,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8018948,-122.4634303,5760.0
60750601001082,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8021079,-122.4578328,2119.0
60750601001080,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8017605,-122.4552714,13751.0
60750601001105,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8006484,-122.4557397,6334.0
60750601001078,60750601001,6075060100,94129.0,848,land - populated,2,0,37.7995153,-122.4542447,47567.0
60750601001079,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7997369,-122.4557587,18626.0
60750601001144,60750601001,6075060100,94129.0,848,land - populated,11,7,37.7984644,-122.4555784,8246.0
60750601001103,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8007748,-122.4570224,9327.0
60750601001104,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8002947,-122.4567547,16891.0
60750601001106,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7991443,-122.4569859,14843.0
60750601001108,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7994214,-122.4580387,5039.0
60750601001052,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.802929,-122.460966,134654.0
60750601001102,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8005312,-122.4581194,33647.0
60750601001101,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8008552,-122.4590142,22404.0
60750601001100,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8010588,-122.4596917,11595.0
60750601001107,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7981225,-122.4581709,13214.0
60750601001109,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7984659,-122.4588863,7701.0
60750601001111,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7993883,-122.4601435,5418.0
60750601001110,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7987396,-122.4596065,10985.0
60750601001099,60750601001,6075060100,94129.0,848,land - populated,14,2,37.8010845,-122.4607354,6110.0
60750601001114,60750601001,6075060100,94129.0,848,land - populated,12,2,37.8007328,-122.4603464,4420.0
60750601001113,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8002192,-122.4606995,614.0
60750601001098,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.80006,-122.4614522,1664.0
60750601001097,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8005199,-122.4617616,16844.0
60750601001112,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7997144,-122.4606308,3183.0
60750601001121,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7989091,-122.4606506,5988.0
60750601001119,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7982401,-122.4604972,5752.0
60750601001096,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.799697,-122.4617697,3010.0
60750601001095,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7993036,-122.461827,973.0
60750601001182,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8020525,-122.4632097,7958.0
60750601001053,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8025206,-122.4661915,1464.0
60750601001092,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8023631,-122.4662299,3562.0
60750601001093,60750601001,6075060100,94129.0,848,land - populated,1,0,37.8012788,-122.4626604,7829.0
60750601001081,60750601001,6075060100,94123.0,848,land - zero population,0,0,37.8025673,-122.455697,48645.0
60750601001117,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7998972,-122.4636537,7628.0
60750601001115,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7991087,-122.4638535,23880.0
60750601001088,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8016087,-122.465264,9147.0
60750601001086,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8004646,-122.4655899,13308.0
60750601001118,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8001237,-122.4652893,19475.0
60750601001116,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7997451,-122.4645437,35272.0
60750601001090,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8019965,-122.4664068,6667.0
60750601001051,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8033175,-122.467551,481.0
60750601001049,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8029143,-122.4679644,1362.0
60750601001091,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8024111,-122.4679874,17806.0
60750601001008,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8054705,-122.4693026,43693.0
60750601001050,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8035696,-122.468585,13175.0
60750601001048,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8031815,-122.4691732,347.0
60750601001047,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.80226,-122.4692131,6392.0
60750601001036,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8062063,-122.474401,6372.0
60750601001046,60750601001,6075060100,94129.0,413,land - zero population,0,0,37.8028006,-122.4698566,8033.0
60750601001089,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8013365,-122.4663736,11167.0
60750601001087,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8004802,-122.4663334,16170.0
60750601001129,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8011042,-122.4680206,34457.0
60750601001128,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8000359,-122.468419,17305.0
60750601001033,60750601001,6075060100,94129.0,413,land - populated,15,0,37.8014304,-122.4700105,3358.0
60750601001127,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.8005923,-122.4694358,572.0
60750601001147,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7992051,-122.4691199,11635.0
60750601001126,60750601001,6075060100,94129.0,413,land - zero population,0,0,37.7990144,-122.4694778,2285.0
60750601001180,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.797519,-122.4551165,30428.0
60750601001138,60750601001,6075060100,94129.0,848,land - populated,46,17,37.7950068,-122.4543167,14461.0
60750601001141,60750601001,6075060100,94129.0,848,land - populated,28,8,37.7946856,-122.4547491,6615.0
60750601001185,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7978366,-122.4571892,10533.0
60750601001132,60750601001,6075060100,94129.0,848,land - populated,609,103,37.7935856,-122.4554,595101.0
60750133004000,60750133004,6075013300,94118.0,848,land - populated,22,2,37.7902779,-122.4547648,12192.0
60750133004005,60750133004,6075013300,94118.0,848,land - populated,59,18,37.7897879,-122.4574916,16588.0
60750601001140,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7972969,-122.4585562,11037.0
60750601001120,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.797084,-122.4609469,46332.0
60750601001145,60750601001,6075060100,94129.0,848,land - populated,129,49,37.7956053,-122.4607428,19747.0
60750601001146,60750601001,6075060100,94129.0,848,land - zero population,0,0,37.7957667,-122.4610644,4424.0
60750601001143,60750601001,6075060100,94118.0,848,land - zero population,0,0,37.7901819,-122.4591359,5723.0
60750133004003,60750133004,6075013300,94118.0,848,land - populated,38,5,37.7894343,-122.4548584,14598.0
60750133004010,60750133004,6075013300,94118.0,848,land - populated,146,30,37.7876821,-122.454504,14572.0
60750133004007,60750133004,6075013300,94118.0,848,land - populated,60,20,37.7885583,-122.4546816,14408.0
60750133003005,60750133003,6075013300,94118.0,848,land - populated,147,7,37.7867769,-122.4543218,15270.0
60750133005004,60750133005,6075013300,94118.0,848,land - zero population,0,0,37.7865687,-122.4559616,15235.0
60750133004004,60750133004,6075013300,94118.0,848,land - populated,55,19,37.7892248,-122.4565034,14488.0
60750133005000,60750133005,6075013300,94118.0,848,land - populated,71,17,37.7883487,-122.4563267,14308.0
60750133005003,60750133005,6075013300,94118.0,848,land - populated,153,26,37.787473,-122.456147,14491.0
60750133005005,60750133005,6075013300,94118.0,848,land - populated,163,24,37.7863045,-122.4579978,22685.0
60750154004001,60750154004,6075015400,94118.0,569,land - populated,217,29,37.7852901,-122.454127,24570.0
60750154005000,60750154005,6075015400,94118.0,569,land - populated,165,29,37.7850906,-122.4552384,23313.0
60750154005007,60750154005,6075015400,94118.0,569,land - populated,180,55,37.7827408,-122.4550184,28810.0
60750156001000,60750156001,6075015600,94118.0,735,land - zero population,0,0,37.7815248,-122.4547259,1461.0
60750154005001,60750154005,6075015400,94118.0,569,land - populated,156,35,37.7849951,-122.456334,22519.0
60750154005002,60750154005,6075015400,94118.0,569,land - populated,186,44,37.7848974,-122.4574363,21654.0
